,age,age_diff,zodiac,zodiac_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geo_distance,age_m_1,age_m_sp_1
37,45.21927212742219,0.4766356358881447,1.0,5.688524590163935,1.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,39.0,28.60024154589372
38,84.18516465088263,0.4766356358881447,2.0,5.688524590163935,3.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
39,83.4322402239608,0.4766356358881447,11.0,5.688524590163935,5.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
40,35.08627829455772,0.4766356358881447,3.0,5.688524590163935,3.0,3.0,1.0,1.0,5003530.0,22.0,28.60024154589372
41,71.88922428249724,0.4766356358881447,5.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372
42,108.57991608315024,-8.525842419762213,9.0,3.0,3.0,4.0,1.0,2.0,20000000.0,32.0,28.60024154589372
43,33.355921066140986,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372
44,110.93451610916037,0.4766356358881447,5.0,5.688524590163935,6.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372
45,117.29467408639464,0.4766356358881447,1.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,36.0,28.60024154589372
46,130.1217684141358,0.4766356358881447,3.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,18.0,28.60024154589372
47,79.36097250456888,0.4766356358881447,0.0,5.688524590163935,6.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372
48,113.63409241805105,0.4766356358881447,8.0,5.688524590163935,4.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,27.0,28.60024154589372
49,92.7465998617357,0.4766356358881447,7.0,5.688524590163935,3.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,29.0,28.60024154589372
50,110.3458661026578,0.4766356358881447,0.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
51,104.57709603893305,0.4766356358881447,9.0,5.688524590163935,3.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,41.0,28.60024154589372
52,99.13413690903988,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372
53,77.77024853350856,0.4766356358881447,7.0,5.688524590163935,6.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,22.0,28.60024154589372
54,39.6421555541866,-5.651040062424282,8.0,4.0,1.0,1.0,1.0,1.0,20000000.0,31.0,25.0
55,97.06154130474958,-3.6551058543296575,3.0,11.0,1.0,2.2444113263785397,1.0,1.0,12066431.412524851,33.0,30.0
56,56.69110248670403,0.4766356358881447,8.0,5.688524590163935,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,32.0,28.60024154589372
57,85.28580326769202,0.4766356358881447,1.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,31.0,28.60024154589372
58,51.41789359124417,-4.3039898149859335,11.0,3.0,2.310054482417038,2.2444113263785397,2.0,1.0,20000000.0,30.0,25.0
59,79.36644831858284,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,19.0,28.60024154589372
60,132.1204405292374,-2.5243502604434043,3.0,9.0,2.310054482417038,2.2444113263785397,4.0,1.0,5003530.0,21.0,28.60024154589372
61,101.22315995537213,-5.073341683949705,1.0,2.0,3.0,2.2444113263785397,2.0,2.5119418483904465,118.0,23.0,18.0
62,41.18633510612811,2.8255200312121405,2.0,4.0,2.310054482417038,2.2444113263785397,3.0,2.0,5003530.0,31.0,34.0
63,62.71449790207876,0.4766356358881447,7.0,5.688524590163935,2.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,43.0,28.60024154589372
64,85.11605303325871,0.4766356358881447,3.0,5.688524590163935,3.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
65,59.12783972292381,0.4766356358881447,3.0,5.688524590163935,2.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,33.0,28.60024154589372
66,119.67939108948164,0.4766356358881447,8.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
67,106.99466792610387,0.4766356358881447,4.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372
68,52.42270546280896,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.424037812288994,2.5119418483904465,12066431.412524851,32.0,28.60024154589372
69,65.44145328103933,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,41.0,28.60024154589372
70,128.4598588608938,-5.1992854062711755,10.0,1.0,2.310054482417038,2.2444113263785397,1.0,1.0,5003530.0,30.0,28.60024154589372
71,102.18142740781806,5.571640759221613,2.0,7.0,2.310054482417038,2.2444113263785397,3.0,8.0,5003530.0,23.0,29.0
72,95.94995105991224,0.4766356358881447,5.0,5.688524590163935,4.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,25.0,28.60024154589372
73,49.00853542509429,6.305399837094532,4.0,0.0,2.0,2.0,3.0,1.0,20000000.0,24.0,30.0
74,94.28530359966324,-7.479961943092602,1.0,6.0,2.0,2.2444113263785397,4.0,1.0,5003530.0,30.0,28.60024154589372
75,60.17098229258643,6.335516814171407,2.0,10.0,2.0,5.0,2.0,5.0,5003530.0,31.0,22.0
76,113.36030171735216,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,29.0,28.60024154589372
77,47.661485177655926,7.230812405456648,8.0,5.0,3.0,1.0,10.0,5.0,5003530.0,28.0,35.0
78,83.39664743286994,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372
79,51.954523364613934,0.4766356358881447,5.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,48.0,28.60024154589372
80,48.31310704531922,0.4766356358881447,0.0,5.688524590163935,1.0,2.2444113263785397,4.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
81,71.20474753075011,0.4766356358881447,2.0,5.688524590163935,2.0,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,20.0,28.60024154589372
82,89.47480098838444,0.4766356358881447,10.0,5.688524590163935,4.0,2.2444113263785397,3.0,2.5119418483904465,12066431.412524851,30.0,28.60024154589372
83,119.99151248827832,0.4766356358881447,4.0,5.688524590163935,2.0,2.2444113263785397,6.0,2.5119418483904465,12066431.412524851,34.0,28.60024154589372
84,89.10518354244098,0.4766356358881447,3.0,5.688524590163935,5.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372
85,48.195377044018706,0.4766356358881447,2.0,5.688524590163935,3.0,2.2444113263785397,5.0,2.5119418483904465,12066431.412524851,21.0,28.60024154589372
86,31.620088023710274,4.988466566733062,9.0,9.0,2.310054482417038,2.2444113263785397,5.0,2.0,5003530.0,29.0,28.0
87,124.29276439625728,0.4766356358881447,1.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,28.0,28.60024154589372
88,58.20516506156869,0.4766356358881447,2.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,24.0,28.60024154589372
89,78.93112110447169,0.4766356358881447,5.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
90,48.846998911681965,-9.859203132165616,6.0,4.0,2.310054482417038,2.2444113263785397,10.0,5.0,5003530.0,38.0,28.0
91,54.38304687981272,0.4766356358881447,11.0,5.688524590163935,3.0,2.2444113263785397,8.0,2.5119418483904465,12066431.412524851,26.0,28.60024154589372
92,78.63268924070994,0.4766356358881447,8.0,5.688524590163935,8.0,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
93,73.44161755545974,0.4766356358881447,11.0,5.688524590163935,2.310054482417038,2.2444113263785397,2.0,2.5119418483904465,12066431.412524851,43.0,28.60024154589372
94,94.81371965201204,12.430097811727824,6.0,1.0,2.310054482417038,2.2444113263785397,1.0,1.0,625441.0,29.0,28.60024154589372
95,66.84873748263139,-5.051438427893797,6.0,6.0,3.0,3.0,2.424037812288994,2.0,20000000.0,31.0,26.0
96,110.3568177306858,0.4766356358881447,0.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,23.0,28.60024154589372
97,55.031930840468995,0.8624407072013799,4.0,5.0,1.0,2.0,5.0,3.0,20000000.0,35.0,36.0
98,48.5294016988713,0.4766356358881447,10.0,5.688524590163935,2.310054482417038,2.2444113263785397,1.0,2.5119418483904465,12066431.412524851,48.0,28.60024154589372
