,Unnamed: 0,Unnamed: 0.1,name,bday,name_spouse,num_of_child,edu,role,birthplace,bday_sp,birthplace_sp,role_sp,name_sp_sp,num_of_child_sp,age_diff,age,age_sp,name_spouse_cl,year_m,year_div,name_sp_sp_cl,year_m_sp,year_div_sp,num_of_child_cl,num_of_child_sp_cl,name_spouse_cl,num_of_m,name_sp_sp_cl,num_of_m_sp,num_of_role,num_of_role_sp,birthplace,birthplace_sp,birthplace,birthplace_sp,geohash,geohash_sp,zodiac,zodiac_sp
1593,1593,1593,Lisa Sheridan,,,,Carnegie Mellon School of Drama,Actress,"Macon, Georgia , U.S.",,,,,,,,,,,,,,,,,,,,,1.0,,"Macon, Georgia , U.S.",,"Macon, Georgia , U.S.",,dn90q2e,,,
1594,1594,1594,Margaret Sheridan,1926-10-29,William F. Pattison (1946–1952) (1 child)  Paul Wellington Wildman (1953–1982) (2 children) her death,3 [1],,,"Los Angeles , California, U.S.",,,,,,,92.43995427695299,,,,,,,,,,,,,,1.0,,"Los Angeles , California, U.S.",,"Los Angeles , California, U.S.",,dr5reh7,,10.0,
1595,1595,1595,Brooke Shields,1965-05-31,Andre Agassi ( m.  1997;  div.  1999) Chris Henchy  ( m.  2001),2,,"Actress, model","Manhattan, New York , U.S.",,,,,,,53.85189292045696,,"['Andre Agassi', 'Chris Henchy']","[1997, 2001]",[1999],,,,2.0,,"['Andre Agassi', 'Chris Henchy']",2.0,,,1.0,,"Manhattan, New York , U.S.",,"Manhattan, New York , U.S.",,9vg4mnv,,5.0,
1596,1596,1596,Talia Shire,1946-04-25,David Shire ( m.  1970;  div.  1980) Jack Schwartzman ( m.  1980; died 1994),"3, including  Jason  and  Robert",,Actress,"Lake Success ,  New York , U.S.",1937-07-03,"Buffalo, New York , U.S.",Composer,Talia Shire ( m.  1970;  div.  1980)     Didi Conn  ( m.  1982),2,8.810584748489017,72.9515322012088,81.7621169496978,"['David Shire', 'Jack Schwartzman']","[1970, 1980]",[1980],"['Talia Shire', 'Didi Conn']","[1970, 1982]",[1980],3.0,2.0,"['David Shire', 'Jack Schwartzman']",2.0,"['Talia Shire', 'Didi Conn']",2.0,4.0,,"Lake Success ,  New York , U.S.","Buffalo, New York , U.S.","Lake Success ,  New York , U.S.","Buffalo, New York , U.S.",9ufwpsy,,4.0,6.0
1597,1597,1597,Anne Shirley,1918-04-17,John Payne ( m.  1937;  div.  1943) Adrian Scott ( m.  1945;  div.  1948) Charles Lederer ( m.  1949; died 1976),"2, including  Julie Payne",,Actress,"New York City ,  New York , U.S.",1912-05-23,"Roanoke ,  Virginia , U.S.","Actor, singer",Anne Shirley ( m.  1937;  div.  1943) Gloria DeHaven ( m.  1944;  div.  1950) Alexandra Crowell Curtis  ( m.  1953),"3, including Julie Payne",5.900189600060233,100.97401041773615,106.8742000177964,"['John Payne', 'Adrian Scott', 'Charles Lederer']","[1937, 1945, 1949]","[1943, 1948]","['Anne Shirley', 'Gloria DeHaven', 'Alexandra Crowell Curtis']","[1937, 1944, 1953]","[1943, 1950]",2.0,3.0,"['John Payne', 'Adrian Scott', 'Charles Lederer']",3.0,"['Anne Shirley', 'Gloria DeHaven', 'Alexandra Crowell Curtis']",3.0,2.0,,"New York City ,  New York , U.S.","Roanoke ,  Virginia , U.S.","New York City ,  New York , U.S.","Roanoke ,  Virginia , U.S.",gcpvq29,,3.0,5.0
1598,1598,1598,Dinah Shore,,George Montgomery ( m.  1943;  div.  1963) Maurice F. Smith ( m.  1963;  div.  1964),2,,"Singer, actress, talk show host","Winchester, Tennessee , U.S.",1916-08-29,"Brady,  Pondera County Montana , U.S.","Actor, stuntman, painter, sculptor, wood craftsman",Dinah Shore ( m.  1943;  div.  1963),2,,,102.60580299390129,"['George Montgomery', 'Maurice F Smith']","[1943, 1963]","[1963, 1964]",['Dinah Shore'],[1943],[1963],2.0,2.0,"['George Montgomery', 'Maurice F Smith']",2.0,['Dinah Shore'],1.0,2.0,,"Winchester, Tennessee , U.S.","Brady,  Pondera County Montana , U.S.","Winchester, Tennessee , U.S.","Brady,  Pondera County Montana , U.S.",dhygn3d,,,8.0
1599,1599,1599,Elisabeth Shue,1963-10-06,Davis Guggenheim  ( m.  1994),3,,Actress,"Wilmington, Delaware ,  U.S.",1963-11-03,"St. Louis, Missouri ,  U.S.","Film director ,  television director ,  film producer ,  television producer",Elisabeth Shue  (m. 1994),3,-0.07666139619567823,55.502850845671034,55.42618944947535,['Davis Guggenheim'],[1994],,['Elisabeth Shue'],[1994],,3.0,3.0,['Davis Guggenheim'],1.0,['Elisabeth Shue'],1.0,3.0,,"Wilmington, Delaware ,  U.S.","St. Louis, Missouri ,  U.S.","Wilmington, Delaware ,  U.S.","St. Louis, Missouri ,  U.S.",9q5dybb,,9.0,10.0
1600,1600,1600,Jane Sibbett,1962-11-28,Karl Fink ( m.  1992–2016),3,,"Actress, comedian","Berkeley, California , U.S.",,,,,,,56.357077831851434,,['Karl Fink'],[1992],,,,,3.0,,['Karl Fink'],1.0,,,4.0,,"Berkeley, California , U.S.",,"Berkeley, California , U.S.",,gcpv7cr,,11.0,
1601,1601,1601,Gabourey Sidibe,1983-05-06,,,,Actress,"Bedford–Stuyvesant ,  Brooklyn ,  New York City , U.S.",,,,,,,35.92133993168922,,,,,,,,,,,,,,4.0,,"Bedford–Stuyvesant ,  Brooklyn ,  New York City , U.S.",,"Bedford–Stuyvesant ,  Brooklyn ,  New York City , U.S.",,drt2qg7,,4.0,
1602,1602,1602,Sylvia Sidney,1910-08-08,"July 1, 1999 (1999-07-01)  (aged 88) New York City, U.S.",1,,Actress,"The Bronx ,  New York City , U.S.",,,,,,,108.66479120036688,,,,,,,,1.0,,,,,,3.0,,"The Bronx ,  New York City , U.S.",,"The Bronx ,  New York City , U.S.",,dr5xzc7,,7.0,
1603,1603,1603,Drew Sidora,1985-05-01,Ralph Pittman (2014–present),3,,"Singer ,   Actress","Chicago ,  Illinois , U.S.",,,,,,,33.933619444615566,,,,,,,,3.0,,,,,,2.0,,"Chicago ,  Illinois , U.S.",,"Chicago ,  Illinois , U.S.",,dr7bpc2,,4.0,
1604,1604,1604,Maggie Siff,1974-06-21,Paul Ratliff ( m.   2012 ),1,Bryn Mawr College (BA)New York University (MFA),"Actress, singer","New York City ,  New York , U.S.",,,,,,,44.79489654133897,,['Paul Ratliff'],[2012],,,,,1.0,,['Paul Ratliff'],1.0,,,1.0,,"New York City ,  New York , U.S.",,"New York City ,  New York , U.S.",,9q59vnh,,6.0,
1605,1605,1605,Jamie-Lynn Sigler,1981-05-15,A. J. DiScala ( m.  2003;  div.  2006) Cutter Dykstra  ( m.  2016),2,,"Actress, singer","Jericho, New York , U.S.",,,,,,,37.895370883727935,,"['A J DiScala', 'Cutter Dykstra']","[2003, 2016]",[2006],,,,2.0,,"['A J DiScala', 'Cutter Dykstra']",2.0,,,1.0,,"Jericho, New York , U.S.",,"Jericho, New York , U.S.",,c23nb62,,4.0,
1606,1606,1606,Karen Sillas,1963-06-05,Peter Stormare  (1989–2006) Ivan Menchell ( m.  2007),2,,Actress,"Brooklyn ,  New York ,  U.S.",,,,,,,55.839613407530614,,['Peter Stormare'],[2007],,,,,2.0,,['Peter Stormare'],1.0,,,1.0,,"Brooklyn ,  New York ,  U.S.",,"Brooklyn ,  New York ,  U.S.",,dhvr58h,,5.0,
1607,1607,1607,Leslie Silva,1968-04-21,,,"University of Connecticut, Storrs (BFA)Juilliard School (GrDip)",Actress,"Schenectady, New York , U.S.",,,,,,,50.96066312107709,,,,,,,,,,,,,,3.0,,"Schenectady, New York , U.S.",,"Schenectady, New York , U.S.",,9vk1mc9,,4.0,
1608,1608,1608,Alicia Silverstone,1976-10-04,Christopher Jarecki ( m.  2005;  div.  2018),1,,Actress,"San Francisco ,  California , U.S.",,,,,,,42.50600628349658,,['Christopher Jarecki'],[2005],[2018],,,,1.0,,['Christopher Jarecki'],1.0,,,1.0,,"San Francisco ,  California , U.S.",,"San Francisco ,  California , U.S.",,dncth8y,,9.0,
1609,1609,1609,Jessica Simpson,1980-07-10,Nick Lachey ( m.  2002;  div.  2006) Eric Johnson  ( m.  2014),3,,Singer actress fashion designer businesswoman,"Abilene, Texas , U.S.",1973-11-09,"Harlan, Kentucky , U.S.","Actor, singer-songwriter, producer, television personality",Jessica Simpson ( m.  2002;  div.  2006) Vanessa Minnillo  ( m.  2011),3,6.666803562017017,38.74138414888738,45.4081877109044,"['Nick Lachey', 'Eric Johnson']","[2002, 2014]",[2006],"['Jessica Simpson', 'Vanessa Minnillo']","[2002, 2011]",[2006],3.0,3.0,"['Nick Lachey', 'Eric Johnson']",2.0,"['Jessica Simpson', 'Vanessa Minnillo']",2.0,1.0,,"Abilene, Texas , U.S.","Harlan, Kentucky , U.S.","Abilene, Texas , U.S.","Harlan, Kentucky , U.S.",9whpt4g,,6.0,10.0
1610,1610,1610,Molly Sims,1973-05-25,Scott Stuber  ( m.  2011),3,,"Actress, model","Murray, Kentucky , U.S.",,"Granada Hills, Los Angeles ,  United States","Film producer, Netflix executive",Rachel Nichols ( m.  2008;  div.  2009)     Molly Sims  ( m.  2011),3,,45.86815608807847,,['Scott Stuber'],[2011],,"['Rachel Nichols', 'Molly Sims']","[2008, 2011]",[2009],3.0,3.0,['Scott Stuber'],1.0,"['Rachel Nichols', 'Molly Sims']",2.0,1.0,,"Murray, Kentucky , U.S.","Granada Hills, Los Angeles ,  United States","Murray, Kentucky , U.S.","Granada Hills, Los Angeles ,  United States",dr4e4s7,,5.0,
1611,1611,1611,Nancy Sinatra,1940-06-08,Tommy Sands ( m.  1960;  div.  1965) Hugh Lambert ( m.  1970; died 1985),,,Singer actress,"Jersey City ,  New Jersey , U.S.",,,,,,,78.82981854521313,,"['Tommy Sands', 'Hugh Lambert']","[1960, 1970]",[1965],,,,,,"['Tommy Sands', 'Hugh Lambert']",2.0,,,4.0,,"Jersey City ,  New Jersey , U.S.",,"Jersey City ,  New Jersey , U.S.",,9ygynu7,,5.0,
1612,1612,1612,Jaz Sinclair,1994-07-22,,,,Actress,"Dallas ,  Texas , [1]  U.S.",,,,,,,24.70961073807128,,,,,,,,,,,,,,2.0,,"Dallas ,  Texas , [1]  U.S.",,"Dallas ,  Texas , [1]  U.S.",,djyw80f,,6.0,
1613,1613,1613,Lori Singer,1957-11-06,Richard Emery ( m.  1980;  div.  1996)   [1],1  [2],,Actress cellist,"Corpus Christi, Texas , U.S.",1946-03-05,Boston Massachusetts,,,,11.674435477798994,61.41672998076621,73.0911654585652,['Richard Emery'],[1980],[1996],,,,,,['Richard Emery'],1.0,,,6.0,,"Corpus Christi, Texas , U.S.",Boston Massachusetts,"Corpus Christi, Texas , U.S.",Boston Massachusetts,u09tvw0,,10.0,2.0
1614,1614,1614,Marina Sirtis,1955-03-29,Michael Lamper ( m.  1992),,,Actress,"Hackney, London , [1]   England , United Kingdom",,,,,,,64.02595535842624,,['Michael Lamper'],[1992],,,,,,,['Michael Lamper'],1.0,,,3.0,,"Hackney, London , [1]   England , United Kingdom",,"Hackney, London , [1]   England , United Kingdom",,9q5f6pt,,3.0,
1615,1615,1615,Jennifer Sky,1976-10-13,Alex Band  ( m.  2004–2009),,,Actress,"Jensen Beach, Florida , U.S.",,,,,,,42.481365120433686,,['Alex Band'],[2004],,,,,,,['Alex Band'],1.0,,,1.0,,"Jensen Beach, Florida , U.S.",,"Jensen Beach, Florida , U.S.",,dp3rf3v,,9.0,
1616,1616,1616,Azura Skye,1981-11-08,,,,Actress,"Northridge, Los Angeles , California, U.S.",,,,,,,37.41076134349097,,,,,,,,,,,,,,7.0,,"Northridge, Los Angeles , California, U.S.",,"Northridge, Los Angeles , California, U.S.",,dhvr58h,,10.0,
1617,1617,1617,Ione Skye,1970-09-04,Adam Horovitz ( m.  1992;  div.  1999) Ben Lee  ( m.  2008),2,,"
 Actress 
 author 
 painter 
","Hampstead ,  London , England",,,,,,,48.589635653025034,,"['Adam Horovitz', 'Ben Lee']","[1992, 2008]",[1999],,,,2.0,,"['Adam Horovitz', 'Ben Lee']",2.0,,,2.0,,"Hampstead ,  London , England",,"Hampstead ,  London , England",,drs2g10,,8.0,
1618,1618,1618,Jenny Slate,1982-03-25,,,Milton Academy,"
 Actress 
 comedian 
 voice artist 
 author 
","Milton, Massachusetts , U.S.",,,,,,,37.03566808353353,,,,,,,,,,,,,,2.0,,"Milton, Massachusetts , U.S.",,"Milton, Massachusetts , U.S.",,dr5regw,,3.0,
1619,1619,1619,Helen Slater,1963-12-15,Robert Watzke ( m.  1989),1,,"Actress, singer-songwriter","Bethpage, New York , U.S.",,,,,,,55.311197355181825,,['Robert Watzke'],[1989],,,,,1.0,,['Robert Watzke'],1.0,,,3.0,,"Bethpage, New York , U.S.",,"Bethpage, New York , U.S.",,9qh44nc,,11.0,
1620,1620,1620,Lindsay Sloane,1977-08-08,Dar Rollins ( m.  2004),2,,Actress,"Long Island, New York , U.S.",,,,,,,41.66273092534412,,['Dar Rollins'],[2004],,,,,2.0,,['Dar Rollins'],1.0,,,1.0,,"Long Island, New York , U.S.",,"Long Island, New York , U.S.",,9q8yyk8,,7.0,
1621,1621,1621,Amy Smart,1976-03-26,Carter Oosterhouse  ( m.  2011),1,,Actress,"Topanga ,  California , U.S.",1976-09-19,"Traverse City, Michigan , U.S.",,Amy Smart  ( m.  2011),,-0.4846095402369658,43.031684428838375,42.54707488860141,['Carter Oosterhouse'],[2011],,['Amy Smart'],[2011],,1.0,,['Carter Oosterhouse'],1.0,['Amy Smart'],1.0,1.0,,"Topanga ,  California , U.S.","Traverse City, Michigan , U.S.","Topanga ,  California , U.S.","Traverse City, Michigan , U.S.",u0yjjd6,,3.0,8.0
1622,1622,1622,Jean Smart,1951-09-13,Richard Gilliland  ( m.  1987),2,Ballard High School,Actress,"Seattle ,  Washington , U.S.",1950-01-23,"Fort Worth ,  Texas , U.S.",,Jean Smart  (1987-present),Connor Douglas Gilliland (b. 1989)Bonnie Kathleen (b. 2008),1.6372683901791276,67.5660691184624,69.20333750864152,['Richard Gilliland'],[1987],,,,,2.0,,['Richard Gilliland'],1.0,,,1.0,,"Seattle ,  Washington , U.S.","Fort Worth ,  Texas , U.S.","Seattle ,  Washington , U.S.","Fort Worth ,  Texas , U.S.",dr5rmm5,,8.0,1.0
1623,1623,1623,Amber Smith,1971-03-02,,,,,"Tampa, Florida , United States",,,,,,,48.0995502987741,,,,,,,,,,,,,,4.0,,"Tampa, Florida , United States",,"Tampa, Florida , United States",,9zqvj0j,,2.0,
1624,1624,1624,Jaclyn Smith,1945-10-26,Roger Davis ( m.  1968;  div.  1975) Dennis Cole ( m.  1978;  div.  1981) Anthony B. Richmond ( m.  1981;  div.  1989) Brad Allen ( m.  1997),2,Trinity University (Texas) (withdrawn),,"Houston , Texas, United States",1939-04-05,"Bowling Green, Kentucky",,Jaclyn Smith  (1968–1978) Suzanne Irwin (1979–1983) Alice LeGette (1985–1988) Donna Jenis (1991–1996),,6.560025188744464,73.4470933694737,80.00711855821817,"['Roger Davis', 'Dennis Cole', 'Anthony B Richmond', 'Brad Allen']","[1968, 1978, 1981, 1997]","[1975, 1981, 1989]",,,,2.0,,"['Roger Davis', 'Dennis Cole', 'Anthony B Richmond', 'Brad Allen']",4.0,,,6.0,,"Houston , Texas, United States","Bowling Green, Kentucky","Houston , Texas, United States","Bowling Green, Kentucky",9q8yn6q,,10.0,3.0
1625,1625,1625,Kellita Smith,1969-01-15,,,Santa Rosa Junior College,Actress comedian model,"Chicago, Illinois , U.S. [1] [2]",,,,,,,50.22416613619718,,,,,,,,,,,,,,4.0,,"Chicago, Illinois , U.S. [1] [2]",,"Chicago, Illinois , U.S. [1] [2]",,cbhb8yy,,0.0,
1626,1626,1626,Madolyn Smith,,Mark Osborne  ( m.  1988),2 daughters,University of Southern California,Actress,"Albuquerque ,  New Mexico ,  U.S.",,,,,,,,,['Mark Osborne'],[1988],,,,,2.0,,['Mark Osborne'],1.0,,,1.0,,"Albuquerque ,  New Mexico ,  U.S.",,"Albuquerque ,  New Mexico ,  U.S.",,9qcexn5,,,
1627,1627,1627,Tasha Smith,1971-02-28,"Rory ""Keith"" Douglas ( m.  2010; annulled 2015) [1]",,,"Actress, director, producer","Camden, New Jersey , U.S.",,,,,,,48.105026112788074,,"['Rory ""Keith"" Douglas']",[2010],[2015],,,,,,"['Rory ""Keith"" Douglas']",1.0,,,1.0,,"Camden, New Jersey , U.S.",,"Camden, New Jersey , U.S.",,dr72h8r,,2.0,
1628,1628,1628,Lois Smith,1930-11-03,Wesley Smith ( m.  1948;  div.  1970),1,,Actress,"Topeka, Kansas , U.S.",,,,,,,88.42618260470783,,['Wesley Smith'],[1948],[1970],,,,1.0,,['Wesley Smith'],1.0,,,1.0,,"Topeka, Kansas , U.S.",,"Topeka, Kansas , U.S.",,87z9pyg,,10.0,
1629,1629,1629,Shawnee Smith,1969-07-03,Jason Reposar ( m.  1998;  div.  2003) Kai Mattoon ( m.  2005;  div.  2006),3,,"Actress, singer","Orangeburg, South Carolina , U.S.",,,,,,,49.76145985201613,,"['Jason Reposar', 'Kai Mattoon']","[1998, 2005]","[2003, 2006]",,,,3.0,,"['Jason Reposar', 'Kai Mattoon']",2.0,,,1.0,,"Orangeburg, South Carolina , U.S.",,"Orangeburg, South Carolina , U.S.",,cb66cyh,,6.0,
1630,1630,1630,Yeardley Smith,1964-07-03,Christopher Grove ( m.  1990;  div.  1992) Daniel Erickson ( m.  2002;  div.  2008),,,"Actress, voice actress, writer, artist","Paris ,  France",,,,,,,54.760878046777144,,"['Christopher Grove', 'Daniel Erickson']","[1990, 2002]","[1992, 2008]",,,,,,"['Christopher Grove', 'Daniel Erickson']",2.0,,,3.0,,"Paris ,  France",,"Paris ,  France",,9vu4efq,,6.0,
1631,1631,1631,Jan Smithers,1949-07-03,Kipp Whitman ( m.  1971;  div.  1972) James Brolin ( m.  1986;  div.  1995),1,,Actress,"North Hollywood, Los Angeles ,  California , U.S.",,,,,,,69.76187053806717,,"['Kipp Whitman', 'James Brolin']","[1971, 1986]","[1972, 1995]",,,,1.0,,"['Kipp Whitman', 'James Brolin']",2.0,,,3.0,,"North Hollywood, Los Angeles ,  California , U.S.",,"North Hollywood, Los Angeles ,  California , U.S.",,9tbq39n,,6.0,
1632,1632,1632,Carrie Snodgress,1945-10-27,Robert Jones (m. 1981),Zeke,,Actress,"Barrington, Illinois , U.S.",,,,,,,73.44435546246672,,['Robert Jones'],[1981],,,,,,,['Robert Jones'],1.0,,,1.0,,"Barrington, Illinois , U.S.",,"Barrington, Illinois , U.S.",,9vx9txy,,10.0,
1633,1633,1633,Brittany Snow,1986-03-09,,,,Actress producer singer,"Tampa, Florida , U.S.",,,,,,,33.07939245843515,,,,,,,,,,,,,,3.0,,"Tampa, Florida , U.S.",,"Tampa, Florida , U.S.",,9q5ctr1,,2.0,
1634,1634,1634,Liza Snyder,1968-03-20,,,,Actress,"Northampton ,  Massachusetts",,,,,,,51.048276145300726,,,,,,,,,,,,,,1.0,,"Northampton ,  Massachusetts",,"Northampton ,  Massachusetts",,dr4ufcc,,3.0,
1635,1635,1635,Leelee Sobieski,1983-06-10,Matthew W. Davis ( m.  2008;  div.  2009)     Adam Kimmel  ( m.   2010 ),2,,"Actress, artist","New York City , U.S.",1978-05-08,"Salt Lake City ,  Utah , U.S.",Actor,Kiley Casciano ( m.  2018),,5.0897691259916344,35.825513186444624,40.915282312436254,"['Matthew W Davis', 'Adam Kimmel']","[2008, 2010]",[2009],['Kiley Casciano'],[2018],,2.0,,"['Matthew W Davis', 'Adam Kimmel']",2.0,['Kiley Casciano'],1.0,4.0,,"New York City , U.S.","Salt Lake City ,  Utah , U.S.","New York City , U.S.","Salt Lake City ,  Utah , U.S.",djf8hn2,,5.0,4.0
1636,1636,1636,Rena Sofer,1968-12-02,Wally Kurth  ( m.  1995–1997) Sanford Bookstaver  ( m.  2003),2,,Actress,"Arcadia, California , U.S.",1958-07-31,"Billings, Montana , U.S.","Actor, singer",Cynthia Ettinger  ( m.  1990–1993) Rena Sofer  ( m.  1995–1997) Debra Yuhasz ( m.  2003),3,10.341074765395591,50.34463404450468,60.68570880990028,"['Wally Kurth', 'Sanford Bookstaver']","[1995, 2003]",,"['Cynthia Ettinger', 'Rena Sofer', 'Debra Yuhasz']","[1990, 1995, 2003]",,2.0,3.0,"['Wally Kurth', 'Sanford Bookstaver']",2.0,"['Cynthia Ettinger', 'Rena Sofer', 'Debra Yuhasz']",3.0,1.0,,"Arcadia, California , U.S.","Billings, Montana , U.S.","Arcadia, California , U.S.","Billings, Montana , U.S.",dnbtsse,,11.0,7.0
1637,1637,1637,Marla Sokoloff,1980-12-19,Alec Puro  ( m.   2009 ),2,,Actress,"San Francisco, California , U.S.",1975-04-25,"Santa Monica, California , U.S.","
 Musician 
 songwriter 
 composer 
",Marla Sokoloff  ( m.  2009),2,5.6537779694312675,38.29784321375524,43.95162118318651,['Alec Puro'],[2009],,['Marla Sokoloff'],[2009],,2.0,2.0,['Alec Puro'],1.0,['Marla Sokoloff'],1.0,1.0,,"San Francisco, California , U.S.","Santa Monica, California , U.S.","San Francisco, California , U.S.","Santa Monica, California , U.S.",9yzgery,,11.0,4.0
1638,1638,1638,Sarah Sokolovic,,,,,Actress,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,9tus5kz,,,
1639,1639,1639,P. J. Soles,1950-07-17,J. Steven Soles ( m.  1973;  div.  1975) Dennis Quaid ( m.  1978;  div.  1983) Skip Holm ( m.  1983;  div.  1998),2,,Actress,"Frankfurt ,  Germany",,,,,,,68.72420378241853,,"['J Steven Soles', 'Dennis Quaid', 'Skip Holm']","[1973, 1978, 1983]","[1975, 1983, 1998]",,,,2.0,,"['J Steven Soles', 'Dennis Quaid', 'Skip Holm']",3.0,,,2.0,,"Frankfurt ,  Germany",,"Frankfurt ,  Germany",,dr5rmm5,,6.0,
1640,1640,1640,Bonnie Somerville,1974-02-24,,,,"Actress, singer","Brooklyn ,  New York , U.S.",,,,,,,45.115231661156635,,,,,,,,,,,,,,2.0,,"Brooklyn ,  New York , U.S.",,"Brooklyn ,  New York , U.S.",,dr72h8r,,2.0,
1641,1641,1641,Phyllis Somerville,1943-12-12,,,,"Actress, singer","Iowa City, Iowa , U.S.",,,,,,,75.31982176225385,,,,,,,,,,,,,,2.0,,"Iowa City, Iowa , U.S.",,"Iowa City, Iowa , U.S.",,dree547,,11.0,
1642,1642,1642,Suzanne Somers,1946-10-16,Bruce Somers (1965–68)  Alan Hamel  (1977–present),Bruce Somers Jr (born 1965),,"Actress, author, singer, businesswoman","San Bruno, California , U.S.",,,,,,,72.47513638199278,,,,,,,,,,,,,,1.0,,"San Bruno, California , U.S.",,"San Bruno, California , U.S.",,87z9pyg,,9.0,
1643,1643,1643,Gale Sondergaard,1899-02-15,Neill O'Malley ( m.  1922;  div.  1930)     Herbert J. Biberman ( m.  1930; died 1971),2,,Actress,"Litchfield, Minnesota , U.S.",,,,,,,120.13935946665572,,"[""Neill O'Malley"", 'Herbert J Biberman']","[1922, 1930]",[1930],,,,2.0,,"[""Neill O'Malley"", 'Herbert J Biberman']",2.0,,,3.0,,"Litchfield, Minnesota , U.S.",,"Litchfield, Minnesota , U.S.",,9yr4dcd,,1.0,
1644,1644,1644,Brenda Song,1988-03-27,Macaulay Culkin  (2017–present),,,Actress,"Carmichael, California , U.S.",,,,,,,31.028700110200763,,,,,,,,,,,,,,4.0,,"Carmichael, California , U.S.",,"Carmichael, California , U.S.",,cb74tmx,,3.0,
1645,1645,1645,Mira Sorvino,1967-09-28,Christopher Backus  ( m.  2004),4,,Actress,"Manhattan , New York, U.S.",1981-10-30,"Mission Viejo, California","Actor, director and screenwriter",Mira Sorvino  ( m.  2004),4,-14.089269457962859,51.52467196451673,37.43540250655385,['Christopher Backus'],[2004],,['Mira Sorvino'],[2004],,4.0,4.0,['Christopher Backus'],1.0,['Mira Sorvino'],1.0,1.0,,"Manhattan , New York, U.S.","Mission Viejo, California","Manhattan , New York, U.S.","Mission Viejo, California",9q5ctr1,,9.0,10.0
1646,1646,1646,Shannyn Sossamon,1978-10-03,Dallas Clayton  (2002–2004),2,,"Actress, dancer, model, musician","Honolulu, Hawaii , U.S.",,,,,,,40.51007207540196,,,,,,,,2.0,,,,,,3.0,,"Honolulu, Hawaii , U.S.",,"Honolulu, Hawaii , U.S.",,dr5regw,,9.0,
1647,1647,1647,Ann Sothern,1909-01-22,"Roger Pryor ( m.  1936;  div.  1943) Robert Sterling ( m.  1943;  div.  1949) , 1 child",Tisha Sterling  (born 1944),Minneapolis Central High School,"Actress, singer","Valley City, North Dakota , U.S.",1901-08-27,"New York City , U.S.",Actor,Priscilla Mitchell (1928–1933; divorced); 1 daughter [1] Ann Sothern  (1936-1943; divorced) [2],,7.406038453903912,110.2062328453014,117.6122712992053,"['Roger Pryor', 'Robert Sterling']","[1936, 1943]","[1943, 1949]",,,,,,"['Roger Pryor', 'Robert Sterling']",2.0,,,10.0,,"Valley City, North Dakota , U.S.","New York City , U.S.","Valley City, North Dakota , U.S.","New York City , U.S.",dr72b0t,,1.0,8.0
1648,1648,1648,Sissy Spacek,1949-12-25,Jack Fisk  ( m.  1974),"2, including  Schuyler Fisk",,Actress singer,"Quitman, Texas , U.S.",1946-12-19,"Canton, Illinois , U.S.","Set designer, art director, film director",Sissy Spacek  ( m.  1974),"2, including Schuyler Fisk",3.017173521701336,69.28273681184419,72.29991033354553,['Jack Fisk'],[1974],,['Sissy Spacek'],[1974],,2.0,2.0,['Jack Fisk'],1.0,['Sissy Spacek'],1.0,6.0,,"Quitman, Texas , U.S.","Canton, Illinois , U.S.","Quitman, Texas , U.S.","Canton, Illinois , U.S.",dqcjqfz,,0.0,11.0
